,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,0.008236269000000001,0.0,-0.0004284029,0.2183157,0.0,1.0,99000.0,0.0142127086938564,3100.336,99000.0,99000.0,221.3855,99000,1,0,0,0,1,0.778416246015895,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085942,3.5,0,0,44.64157,0,0.004431545,90.0,0.0,1.691829e-05,-0.08037789,0.02070939
1,0.006818482,0.0,-0.0002402145,0.3966385,0.0,1.0,99000.0,0.0146901016799777,3100.336,99000.0,99000.0,221.3855,99000,1,0,0,0,1,0.7784161967092671,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085942,3.5,0,0,44.64157,0,0.004616323,90.0,0.0,-2.355578e-08,-0.06201605,0.0214764
2,0.007795491,0.0,-0.000203315,0.4114718,0.0,1.0,99000.0,0.015356374211394,3100.334000000001,99000.0,99000.0,221.3829,99000,1,0,0,0,1,0.778416190734341,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085942,3.5,0,0,44.64157,0,0.004658157,90.0,0.0,-1.818401e-06,-0.05877945,0.0214764
3,0.009388785,0.0,-0.0001441474,0.4323742,0.0,1.0,99000.0,0.0158646083220848,3100.333,99000.0,99000.0,221.3827,99000,1,0,0,0,1,0.7784161641429341,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085941,3.5,0,0,44.64157,0,0.004774312,90.0,0.0,-3.910879e-06,-0.05200881,0.02166816
4,0.008670111,0.0,-0.0001025371,0.4377547000000001,0.0,1.0,99000.0,0.0163293774449839,3100.333,99000.0,99000.0,221.3825,99000,1,0,0,0,1,0.7784161454467561,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085941,3.5,0,0,44.64157,0,0.00483637,90.0,0.0,-4.886948e-06,-0.04852567,0.02166816
5,0.006923535,0.0,-9.317085e-05,0.4405405,0.0,1.0,99000.0,0.0167503939824511,3100.333,99000.0,99000.0,221.3823,99000,1,0,0,0,1,0.778416116313519,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085941,3.5,0,0,44.64157,0,0.0048909140000000005,90.0,0.0,-4.9291840000000014e-06,-0.04501139,0.02185991
6,0.003074261,0.0,-7.414825e-05,0.4417329,0.0,1.0,99000.0,0.0171275189627651,3100.333,99000.0,99000.0,221.3822,99000,1,0,0,0,1,0.778416089777843,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085941,3.5,0,0,44.64157,0,0.0049241020000000005,90.0,0.0,-5.647984e-06,-0.04148217,0.02185991
7,-0.001567082,0.0,-4.613967000000001e-05,0.4428377000000001,0.0,1.0,99000.0,0.0174605759946179,3100.333,99000.0,99000.0,221.382,99000,1,0,0,0,1,0.7784160561978408,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085941,3.5,0,0,44.64157,0,0.004924017,90.0,0.0,-6.118442e-06,-0.03794449,0.02185991
8,-0.007758199999999998,0.0,2.035006e-05,0.4450191,0.0,1.0,99000.0,0.0176814296461154,3100.333,99000.0,99000.0,221.3817,99000,1,0,0,0,1,0.778415964504463,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.10859389999999998,3.5,0,0,44.64157,0,0.004826305,90.0,0.0,-6.105339e-06,-0.03083359,0.02205166
9,-0.006753803,0.0,-4.563047000000002e-05,0.4435764,0.0,1.0,99000.0,0.0179948550358627,3100.333,99000.0,99000.0,221.3817,99000,1,0,0,0,1,0.7784158967957209,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.10859389999999998,3.5,0,0,44.64157,0,0.004746429,90.0,0.0,-6.474921e-06,-0.02616461,0.02205166
