,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
869,1.627947,0.3375103,1.239299,-0.02243047,0.0,0.0,144.0204,25.5413087606458,445.9481,99000.0,99000.0,99000.0,99000,2,4000,0,4,1,2.14107705462171,2,0,0,0,2,0.4741893,-1.422311,2.370689,5.5,0,4,125.7083,0,8.904758000000003,90.0,0.0,0.1504459,-0.09710211,0.8075215
870,1.630542,0.3375103,1.235919,-0.0186442,0.0,0.0,150.6056,25.6484301404193,445.6712,99000.0,99000.0,249.7336,99000,2,4000,0,4,1,2.1422931303126203,2,0,0,0,2,0.4569388,-1.439561,2.353439,5.5,0,4,125.8157,0,8.918801,90.0,0.0,0.15013010000000002,-0.097234,0.8046452
871,1.629858,0.3375103,1.237316,-0.01986821,0.0,0.0,152.4702,25.737879375595107,445.5938,99000.0,99000.0,249.6563,99000,2,4000,0,4,1,2.14336509283365,2,0,0,0,2,0.4522335,-1.444266,2.348733,5.5,0,4,125.8449,0,8.931181,90.0,0.0,0.1498317,-0.09734581,0.8029674
872,1.628105,0.3375103,1.232531,-0.02152699,0.0,0.0,155.9906,25.809557366602807,445.4491,99000.0,99000.0,249.5115,99000,2,4000,0,4,1,2.1445073497619,2,0,0,0,2,0.4435008,-1.452999,2.340001,5.5,0,4,125.8989,0,8.944379,90.0,0.0,0.149496,-0.09746653,0.7998514
873,1.624345,0.3351665,1.228694,-0.01766667,0.0,0.0,157.7742,25.8993025502645,445.3763,99000.0,99000.0,249.4387,99000,2,4000,0,4,1,2.14564819121752,2,0,0,0,2,0.4391963,-1.4573040000000002,2.335696,5.5,0,4,125.9256,0,8.957567,90.0,0.0,0.14913110000000002,-0.09758035,0.7967354
874,1.617945,0.3351665,1.222864,-0.02235853,0.0,0.0,159.5607,25.989211567049605,445.3038,99000.0,99000.0,249.3662,99000,2,4000,0,4,1,2.14792483107612,2,0,0,0,2,0.4349334,-1.461567,2.331434,5.5,0,4,125.9519,0,8.983819,90.0,0.0,0.1483349,-0.0978109,0.7907430999999999
875,1.618269,0.3351665,1.219939,-0.0191392,0.0,0.0,163.1606,26.047740252401802,445.1571,99000.0,99000.0,249.2195,99000,2,4000,0,4,1,2.14906031065989,2,0,0,0,2,0.4265347,-1.469965,2.323035,5.5,0,4,126.0038,0,8.996936,90.0,0.0,0.14791310000000002,-0.09792487,0.7876272
876,1.618497,0.3351665,1.217914,-0.01976681,0.0,0.0,164.9697,26.07026969621809,445.0838,99000.0,99000.0,249.1462,99000,2,4000,0,4,1,2.15033513417425,2,0,0,0,2,0.4223994,-1.474101,2.318899,5.5,0,4,126.0293,0,9.011677,90.0,0.0,0.1474013,-0.09804919,0.7840316999999999
877,1.618497,0.3351665,1.217914,-0.01976681,0.0,0.0,166.984,26.2644438113337,445.0026,99000.0,99000.0,249.065,99000,2,4000,0,4,1,2.15033513417425,2,0,0,0,2,0.4177992,-1.478701,2.314299,5.5,0,4,126.0573,0,9.011677,90.0,0.0,0.1474013,-0.09804919,0.7840316999999999
878,1.604457,0.3322367,1.204158,-0.01975278,0.0,0.0,166.984,26.3686126516178,445.0026,99000.0,99000.0,249.065,99000,2,4000,0,4,1,2.1533665736589898,2,0,0,0,2,0.4177992,-1.478701,2.314299,5.5,0,4,126.0573,0,9.046717,90.0,0.0,0.1459541,-0.09833839,0.7732456
