,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,4280.5909999999985,3.33329864586285e-06,1955.23,99000.0,99000.0,99000.0,99000,3,10000,0,0,1,1.5707970267317095,2,0,0,0,2,0.1631052,-0.8833948,1.2096049999999998,3.8,0,0,119.1196,0,0.0001039653,130.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
2,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,4280.5909999999985,3.33329864586285e-06,1955.23,99000.0,99000.0,99000.0,99000,3,10000,0,0,1,1.5707970267317095,2,0,0,0,2,0.1631052,-0.8833948,1.2096049999999998,3.8,0,0,119.1196,0,0.0001039653,130.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
3,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,4280.5909999999985,3.33329864586285e-06,1955.23,99000.0,99000.0,99000.0,99000,3,10000,0,0,1,1.5707970267317095,2,0,0,0,2,0.1631052,-0.8833948,1.2096049999999998,3.8,0,0,119.1196,0,0.0001039653,130.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
4,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,99000.0,0.00458421842046105,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5707970267317095,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0001039653,70.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
5,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,99000.0,0.00458421842046105,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5707970267317095,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0001039653,70.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
6,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,99000.0,0.00458421842046105,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5707970267317095,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0001039653,70.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
7,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,99000.0,0.0067421351560376895,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5707970267317095,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0001039653,70.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
8,0.9623619,0.0,0.005888757,2.096819,400.0,1.0,99000.0,0.00802235890139615,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5707970267317095,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0001039653,70.0,0.0,-2.0848580000000003e-06,-0.002433712,0.004602086
9,-0.1641042,0.0,-0.0003984637,0.2212471,400.0,1.0,99000.0,0.008392435195114529,254.4459,99000.0,250.1469,99000.0,99000,6,10000,0,0,1,1.5708029786026498,2,0,0,0,5,0.02873165,-0.8678129000000001,0.9252762,3.500089,0,0,90.07784,0,0.0157842,70.0,0.0,-1.053469e-05,-0.0283396,0.004602086
