,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,-0.05292771,0.0,0.01448654,0.34784240000000005,400.0,1.0,111.8929,0.009080247789521479,472.711,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83264334358683,2,0,0,0,2,0.4151709,-1.481329,2.311671,5.5,0,0,99.55274,0,0.01863773,90.0,0.0,-0.002926082,-0.03734026,0.03796721
1,-0.05292771,0.0,0.01448654,0.34784240000000005,400.0,1.0,111.8929,0.0095558300014432,472.711,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83264334358683,2,0,0,0,2,0.4151709,-1.481329,2.311671,5.5,0,0,99.55274,0,0.01863773,90.0,0.0,-0.002926082,-0.03734026,0.03796721
2,-0.1661326,0.0,0.02787031,0.03134517,400.0,1.0,111.8929,0.00980800235113134,472.711,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266383471499,2,0,0,0,2,0.4151709,-1.481329,2.311671,5.5,0,0,99.55274,0,0.005847283000000001,90.0,0.0,-0.00103156,-0.02465255,0.03566617
3,-0.1517756,0.0,0.02733871,0.02462203,400.0,1.0,111.8929,0.0100303029456732,472.711,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266443625647,2,0,0,0,2,0.4151709,-1.481329,2.311671,5.5,0,0,99.55274,0,0.004737294,90.0,0.0,-0.0008387407000000001,-0.02446014,0.03566617
4,-0.13190320000000005,0.0,0.02625386,0.02061613,400.0,1.0,111.9016,0.0102856083982697,472.7094,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266492323736,2,0,0,0,2,0.4152547,-1.481245,2.311755,5.5,0,0,99.55357,0,0.003463666,90.0,0.0,-0.0005984483,-0.0242621,0.03547442
5,-0.1118005,0.0,0.02489649,0.02189143,400.0,1.0,111.9016,0.0105134090616325,472.7094,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266511642594,2,0,0,0,2,0.4152547,-1.481245,2.311755,5.5,0,0,99.55357,0,0.002431936,90.0,0.0,-0.0003822845,-0.02408428,0.03528266
6,-0.09261367,0.0,0.0231105,0.02659426,400.0,1.0,111.9033,0.0107497853933075,472.709,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.8326650601698,2,0,0,0,2,0.41527,-1.4812299999999998,2.31177,5.5,0,0,99.55373,0,0.0016184460000000002,90.0,0.0,-0.0001908046,-0.02389115,0.03509091
7,-0.05747435,0.0,0.01981617,0.04198062,400.0,1.0,111.9033,0.0110278201843202,472.709,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266436768616,2,0,0,0,2,0.41527,-1.4812299999999998,2.31177,5.5,0,0,99.55373,0,0.0004674688,90.0,0.0,0.00014303219999999998,-0.02336374,0.03509091
8,-0.04137296,0.0,0.01787221,0.05147031,400.0,1.0,111.9039,0.0112201476428271,472.7089,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266371267542,2,0,0,0,2,0.4152897,-1.48121,2.31179,5.5,0,0,99.55379,0,7.6454e-05,90.0,0.0,0.0002932418,-0.02298782,0.03509091
9,-0.0272194,0.0,0.01588667,0.0609754,400.0,1.0,111.9039,0.0114296211332869,472.7089,99000.0,99000.0,99000.0,99000,2,4000,0,0,1,1.83266286802726,2,0,0,0,2,0.4152897,-1.48121,2.31179,5.5,0,0,99.55379,0,-0.0001939103,90.0,0.0,0.0004287164,-0.02253545,0.03528266
