,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.00954683843631721,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
1,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.00954683843631721,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
2,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0109153426975964,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
3,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0109153426975964,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
4,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0109153426975964,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
5,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0118478748366316,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
6,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0118478748366316,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
7,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0118478748366316,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
8,-0.1229293,0.0,0.02187445,0.2735295,400.0,1.0,111.8934,0.0118478748366316,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266361491963,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,0.01731405,90.0,0.0,-0.002585754,-0.03277849,-0.04218579
9,0.006662237,0.0,0.00134992,0.08513910000000001,400.0,1.0,111.8934,0.0123989759699548,472.7108,99000.0,99000.0,99000.0,99000,2,4000,0,1,1,1.83266111547575,2,0,0,0,2,0.4151768,-1.481323,2.311677,5.5,0,1,99.55279,0,-0.0001367955,90.0,0.0,0.001019638,-0.01737365,-0.0186001
