,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,1.027036,0.0,0.000167988,2.960911,400.0,1.0,99000.0,3.6903874430788e-06,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.7784168103044009,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008213987,90.0,0.0,-1.094745e-06,-0.002406494,0.01208048
1,1.027036,0.0,0.000167988,2.960911,400.0,1.0,99000.0,0.004574193312701471,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.7784168103044009,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008213987,90.0,0.0,-1.094745e-06,-0.002406494,0.01208048
2,1.027036,0.0,0.000167988,2.960911,400.0,1.0,99000.0,0.004574193312701471,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.7784168103044009,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008213987,90.0,0.0,-1.094745e-06,-0.002406494,0.01208048
3,1.027036,0.0,0.000167988,2.960911,400.0,1.0,99000.0,0.00654962871194302,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.7784168103044009,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008213987,90.0,0.0,-1.094745e-06,-0.002406494,0.01208048
4,1.027036,0.0,0.000167988,2.960911,400.0,1.0,99000.0,0.00775418357691444,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.7784168103044009,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008213987,90.0,0.0,-1.094745e-06,-0.002406494,0.01208048
5,-0.1444453,0.0,-0.0002496906,0.2537197,400.0,1.0,99000.0,0.00808468944757693,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.778416581604141,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,0.01663769,90.0,0.0,-1.024634e-05,-0.02960699,0.01188872
6,-0.17144620000000002,0.0,-0.0002255102,0.2043086,400.0,1.0,99000.0,0.00838925023931855,3100.336,99000.0,99000.0,221.3853,99000,1,0,0,0,1,0.778416629629239,2,0,0,0,1,-1.005097,-1.901597,-0.1085968,3.5,0,0,44.64157,0,0.01536262,90.0,0.0,-1.21439e-05,-0.02778865,0.01188872
7,-0.1906401,0.0,-0.0001993117,0.1581691,400.0,1.0,99000.0,0.00867202454686096,3100.336,99000.0,99000.0,221.3849,99000,1,0,0,0,1,0.7784166782609621,2,0,0,0,1,-1.005097,-1.901597,-0.108597,3.5,0,0,44.64157,0,0.01390428,90.0,0.0,-1.383896e-05,-0.02635295,0.01188872
8,-0.2015937,0.0,2.710876e-05,0.1170203,400.0,1.0,99000.0,0.00895037338473743,3100.335,99000.0,99000.0,221.3848,99000,1,0,0,0,1,0.778416718334042,2,0,0,0,1,-1.005097,-1.901597,-0.1085973,3.5,0,0,44.64157,0,0.01232737,90.0,0.0,-1.4464489999999998e-05,-0.02526615,0.01208048
9,-0.2045659,0.0,-0.00019698580000000005,0.08203918,400.0,1.0,99000.0,0.00920243533035019,3100.335,99000.0,99000.0,221.3846,99000,1,0,0,0,1,0.778416734918539,2,0,0,0,1,-1.005098,-1.901598,-0.1085977,3.5,0,0,44.64157,0,0.0106972,90.0,0.0,-1.5980999999999998e-05,-0.02448294,0.01208048
10,-0.19017,0.0,-0.0001055909,0.03157225,400.0,1.0,99000.0,0.00944587080613893,3100.335,99000.0,99000.0,221.3845,99000,1,0,0,0,1,0.7784168120031559,2,0,0,0,1,-1.005098,-1.901598,-0.1085979,3.5,0,0,44.64157,0,0.007411358000000002,90.0,0.0,-1.843272e-05,-0.02359894,0.01208048
11,-0.1759422,0.0,-0.0002622221,0.01753633,400.0,1.0,99000.0,0.00968385856333796,3100.335,99000.0,99000.0,221.3844,99000,1,0,0,0,1,0.778416872091005,2,0,0,0,1,-1.005098,-1.901598,-0.1085981,3.5,0,0,44.64157,0,0.005947918000000001,90.0,0.0,-1.99646e-05,-0.02341038,0.01188872
12,-0.1588485,0.0,1.3345479999999995e-05,0.009659859,400.0,1.0,99000.0,0.00987181800257196,3100.335,99000.0,99000.0,221.3843,99000,1,0,0,0,1,0.7784169626123678,2,0,0,0,1,-1.005098,-1.901598,-0.1085983,3.5,0,0,44.64157,0,0.004611343,90.0,0.0,-2.017225e-05,-0.02330738,0.01188872
13,-0.1211472,0.0,3.388504e-05,0.00753075,400.0,1.0,99000.0,0.0101395355446287,3100.335,99000.0,99000.0,221.3842,99000,1,0,0,0,1,0.778417113418503,2,0,0,0,1,-1.005099,-1.9015990000000005,-0.1085987,3.5,0,0,44.64157,0,0.002372665,90.0,0.0,-1.980793e-05,-0.02319662,0.01188872
14,-0.1023571,0.0,4.772112e-05,0.01249538,400.0,1.0,99000.0,0.0103701674707673,3100.335,99000.0,99000.0,221.3842,99000,1,0,0,0,1,0.7784171745009351,2,0,0,0,1,-1.005099,-1.9015990000000005,-0.1085989,3.5,0,0,44.64157,0,0.001538529,90.0,0.0,-1.950347e-05,-0.02312227,0.01188872
15,-0.08250295,0.0,6.361405e-05,0.02073099,400.0,1.0,99000.0,0.0105981728053814,3100.335,99000.0,99000.0,221.3841,99000,1,0,0,0,1,0.7784172359557819,2,0,0,0,1,-1.005099,-1.9015990000000005,-0.1085992,3.5,0,0,44.64157,0,0.0008036628999999999,90.0,0.0,-1.90587e-05,-0.02298903,0.01188872
16,-0.06350543,0.0,0.0002649002,0.03100539,400.0,1.0,99000.0,0.0108224329638813,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.778417284630789,2,0,0,0,1,-1.0051,-1.9016,-0.1085995,3.5,0,0,44.64157,0,0.0002243388,90.0,0.0,-1.765544e-05,-0.02278055,0.01208048
17,-0.03009519,0.0,7.286896e-05,0.05384556,400.0,1.0,99000.0,0.0110415898800256,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784173344383649,2,0,0,0,1,-1.0051,-1.9016,-0.1085997,3.5,0,0,44.64157,0,-0.0005077646,90.0,0.0,-1.6764e-05,-0.02209692,0.01208048
18,-0.01653576,0.0,9.846837e-05,0.06473955,400.0,1.0,99000.0,0.0112647190564509,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784173735217829,2,0,0,0,1,-1.0051,-1.9016,-0.1085998,3.5,0,0,44.64157,0,-0.0006901726,90.0,0.0,-1.607117e-05,-0.0216192,0.01208048
19,-0.004773281,0.0,-0.000122421,0.07493266,400.0,1.0,99000.0,0.0114693298858797,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.778417422203554,2,0,0,0,1,-1.0051,-1.9016,-0.1085998,3.5,0,0,44.64157,0,-0.0007766936000000001,90.0,0.0,-1.554447e-05,-0.02102179,0.01188872
