,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,3.69038621434495e-06,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
1,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,3.69038621434495e-06,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
2,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,3.69038621434495e-06,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
3,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,3.69038621434495e-06,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
4,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.00457415629889675,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
5,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.00457415629889675,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
6,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.00457415629889675,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
7,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.00457415629889675,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
8,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.0073750493752988405,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
9,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.0073750493752988405,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
10,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.008658222935992629,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
11,1.027035,0.0,-0.000341284,2.960914,400.0,1.0,99000.0,0.00946973481530012,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77841681671793,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,-0.0008214018,90.0,0.0,2.22429e-06,-0.002406491,-0.02454446
12,-0.1621774,0.0,3.006047e-05,0.01072796,400.0,1.0,99000.0,0.00974263636861422,3100.338,99000.0,99000.0,221.3873,99000,1,0,0,0,1,0.77842188182983,2,0,0,0,1,-1.0050940000000002,-1.901594,-0.1085938,3.5,0,0,44.64157,0,0.004850602,90.0,0.0,4.708168e-05,-0.02332177,-0.02473621
13,-0.144205,0.0,1.4128229999999993e-05,0.006397872,400.0,1.0,99000.0,0.009965081663908002,3100.335,99000.0,99000.0,221.3848,99000,1,0,0,0,1,0.778421973748733,2,0,0,0,1,-1.005101,-1.901601,-0.1086011,3.5,0,0,44.64157,0,0.003628387,90.0,0.0,4.739911e-05,-0.02325728,-0.02473621
14,-0.1261031,0.0,-5.346856e-05,0.006765177,400.0,1.0,99000.0,0.0101972388750342,3100.335,99000.0,99000.0,221.3848,99000,1,0,0,0,1,0.7784220451173721,2,0,0,0,1,-1.005101,-1.901601,-0.1086011,3.5,0,0,44.64157,0,0.002618169,90.0,0.0,4.726046e-05,-0.02321046,-0.02473621
15,-0.1010803,0.0,5.123939e-05,0.01292846,400.0,1.0,99000.0,0.0103355587433537,3100.335,99000.0,99000.0,221.3842,99000,1,0,0,0,1,0.77842211786643,2,0,0,0,1,-1.005102,-1.901602,-0.1086016,3.5,0,0,44.64157,0,0.001487357,90.0,0.0,4.671839e-05,-0.02311524,-0.02454446
16,-0.08128019,0.0,-0.0002322242,0.02131998,400.0,1.0,99000.0,0.0106206233635588,3100.335,99000.0,99000.0,221.3841,99000,1,0,0,0,1,0.7784221345741801,2,0,0,0,1,-1.005102,-1.901602,-0.1086017,3.5,0,0,44.64157,0,0.0007624785000000001,90.0,0.0,4.555163e-05,-0.02297783,-0.02454446
17,-0.05668348,0.0,-0.0002845273,0.03517776,400.0,1.0,99000.0,0.0108665475441381,3100.335,99000.0,99000.0,221.3841,99000,1,0,0,0,1,0.778422157608516,2,0,0,0,1,-1.005102,-1.901602,-0.1086017,3.5,0,0,44.64157,0,4.512766e-05,90.0,0.0,4.279323e-05,-0.02267977,-0.02454446
18,-0.03871221,0.0,-0.00031308810000000003,0.04739807,400.0,1.0,99000.0,0.0110737637954987,3100.335,99000.0,99000.0,221.3841,99000,1,0,0,0,1,0.778422180507607,2,0,0,0,1,-1.005102,-1.901602,-0.1086018,3.5,0,0,44.64157,0,-0.0003552577,90.0,0.0,4.025462e-05,-0.02232595,-0.02454446
19,-0.0113588,0.0,-0.0003564243,0.06914014,400.0,1.0,99000.0,0.0113061149844402,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784222260934649,2,0,0,0,1,-1.005102,-1.901602,-0.1086018,3.5,0,0,44.64157,0,-0.0007382975999999999,90.0,0.0,3.489698e-05,-0.02138334,-0.02454446
20,-0.0002756261,0.0,-0.0005335613,0.07906225,400.0,1.0,99000.0,0.0115387644472427,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784222536681071,2,0,0,0,1,-1.005102,-1.901602,-0.1086018,3.5,0,0,44.64157,0,-0.0007862799000000001,90.0,0.0,3.124019000000001e-05,-0.02071226,-0.02473621
21,0.01115643,0.0,-0.0003671193,0.08996023,400.0,1.0,99000.0,0.0117221799558814,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784223396214721,2,0,0,0,1,-1.005102,-1.901602,-0.1086019,3.5,0,0,44.64157,0,-0.0006920922,90.0,0.0,2.558008e-05,-0.01943224,-0.02473621
22,0.01115643,0.0,-0.0003671193,0.08996023,400.0,1.0,99000.0,0.0118701770423357,3100.335,99000.0,99000.0,221.384,99000,1,0,0,0,1,0.7784223396214721,2,0,0,0,1,-1.005102,-1.901602,-0.1086019,3.5,0,0,44.64157,0,-0.0006920922,90.0,0.0,2.558008e-05,-0.01943224,-0.02473621
23,0.01448029,0.0,-0.0003931677,0.09284493,400.0,1.0,99000.0,0.0120468017956099,3100.335,99000.0,99000.0,221.3839,99000,1,0,0,0,1,0.778422400961805,2,0,0,0,1,-1.005102,-1.901602,-0.108602,3.5,0,0,44.64157,0,-0.0004761092,90.0,0.0,1.945414e-05,-0.017957,-0.02473621
24,0.01305119,0.0,-0.0004291342,0.09065939,400.0,1.0,99000.0,0.0122629670255587,3100.335,99000.0,99000.0,221.3839,99000,1,0,0,0,1,0.7784224032426579,2,0,0,0,1,-1.005102,-1.901602,-0.1086023,3.5,0,0,44.64157,0,-0.0003652132,90.0,0.0,1.6838570000000006e-05,-0.01722168,-0.02454446
