,ACCELERATION,ACCELERATION_PEDAL,ACCELERATION_Y,ACCELERATION_Z,BRAKE_PEDAL,CLUTCH_PEDAL,CURVE_RADIUS,DISTANCE,DISTANCE_TO_NEXT_INTERSECTION,DISTANCE_TO_NEXT_STOP_SIGNAL,DISTANCE_TO_NEXT_TRAFFIC_LIGHT_SIGNAL,DISTANCE_TO_NEXT_VEHICLE,DISTANCE_TO_NEXT_YIELD_SIGNAL,FAST_LANE,FOG,FOG_LIGHTS,FRONT_WIPERS,GEARBOX,HEADING,HEAD_LIGHTS,HORN,INDICATORS,INDICATORS_ON_INTERSECTION,LANE,LANE_LATERAL_SHIFT_CENTER,LANE_LATERAL_SHIFT_LEFT,LANE_LATERAL_SHIFT_RIGHT,LANE_WIDTH,RAIN,REAR_WIPERS,ROAD_ANGLE,SNOW,SPEED,SPEED_LIMIT,SPEED_NEXT_VEHICLE,SPEED_Y,SPEED_Z,STEERING_WHEEL
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,-0.005802318000000001,0.0,-0.0007783906,0.1628872,0.0,1.0,0.0,0.0108488589073166,0.0,0.0,0.0,0.0,0,0,0,0,4,1,1.61509950392347,2,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.03415866,0.0,0.0,7.006995e-05,-0.08234561,0.03739192
2,-0.007474582,0.0,-0.0007421382000000001,0.1982545,0.0,1.0,0.0,0.0112888385340114,0.0,0.0,0.0,0.0,0,0,0,0,4,1,1.6150996369546398,2,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.03408465,0.0,0.0,6.474213000000001e-05,-0.08108092,0.03739192
3,-0.007474582,0.0,-0.0007421382000000001,0.1982545,0.0,1.0,0.0,0.0119823963138867,0.0,0.0,0.0,0.0,0,0,0,0,4,1,1.6150996369546398,2,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0,0.03408465,0.0,0.0,6.474213000000001e-05,-0.08108092,0.03739192
4,-0.01038081,0.0,-0.0003022584,0.2647943,0.0,1.0,99000.0,0.0128703421665938,714.3739,99000.0,99000.0,99000.0,99000,1,0,0,4,1,1.61509994227774,2,0,0,0,1,1.052893e-06,-0.868749,0.868751,3.4445,0,4,92.53828,0,0.03388254,50.0,0.0,5.4109469999999985e-05,-0.07736395,0.03763161
5,-0.01038081,0.0,-0.0003022584,0.2647943,0.0,1.0,99000.0,0.0134870799653959,714.3739,99000.0,99000.0,99000.0,99000,1,0,0,4,1,1.61509994227774,2,0,0,0,1,1.052893e-06,-0.868749,0.868751,3.4445,0,4,92.53828,0,0.03388254,50.0,0.0,5.4109469999999985e-05,-0.07736395,0.03763161
6,-0.002030414,0.0,0.0001563195,-0.001058216,0.0,1.0,99000.0,0.0197040528527599,254.4401,99000.0,250.1411,99000.0,99000,6,10000,0,4,1,1.57079018631296,2,0,0,0,5,0.02873877,-0.8678058000000001,0.9252834,3.500089,0,4,90.07784,0,0.003436212,70.0,0.0,-5.321333e-06,-0.002324556,0.03954914
7,-0.002030414,0.0,0.0001563195,-0.001058216,0.0,1.0,99000.0,0.0197040528527599,254.4401,99000.0,250.1411,99000.0,99000,6,10000,0,4,1,1.57079018631296,2,0,0,0,5,0.02873877,-0.8678058000000001,0.9252834,3.500089,0,4,90.07784,0,0.003436212,70.0,0.0,-5.321333e-06,-0.002324556,0.03954914
8,-0.002030414,0.0,0.0001563195,-0.001058216,0.0,1.0,99000.0,0.0198006726487458,254.4401,99000.0,250.1411,99000.0,99000,6,10000,0,4,1,1.57079018631296,2,0,0,0,5,0.02873877,-0.8678058000000001,0.9252834,3.500089,0,4,90.07784,0,0.003436212,70.0,0.0,-5.321333e-06,-0.002324556,0.03954914
9,-0.002030414,0.0,0.0001563195,-0.001058216,0.0,1.0,99000.0,0.0198664246160924,254.4401,99000.0,250.1411,99000.0,99000,6,10000,0,4,1,1.57079018631296,2,0,0,0,5,0.02873877,-0.8678058000000001,0.9252834,3.500089,0,4,90.07784,0,0.003436212,70.0,0.0,-5.321333e-06,-0.002324556,0.03954914
